0.3335,2 360,283
0.334,1 198,355
0.334,2 360,283
0.3345,1 198,355
0.3345,2 360,283
0.335,1 198,355
0.335,2 360,283
0.3355,1 198,355
0.3355,2 360,283
0.336,1 198,355
0.336,2 360,283
0.3365,1 198,355
0.3365,2 360,283
0.337,1 198,355
0.337,2 360,283
0.3375,1 198,355
0.3375,2 360,283
0.338,1 198,355
0.338,2 360,283
0.3385,1 198,355
0.3385,2 360,283
0.339,1 198,355
0.339,2 360,283
0.3395,1 198,355
0.3395,2 360,283
0.34,1 198,355
0.34,2 360,283
0.3405,1 198,355
0.3405,2 360,283
0.341,1 198,355
0.341,2 360,283
0.3415,1 198,355
0.3415,2 360,283
0.342,1 198,355
0.342,2 360,283
0.3425,1 198,355
0.3425,2 360,283
0.343,1 198,355
0.343,2 360,283
0.3435,1 198,355
0.3435,2 360,283
0.344,1 198,355
0.344,2 360,283
0.3445,1 198,355
0.3445,2 360,283
0.345,1 198,355
0.345,2 360,283
0.3455,1 198,355
0.3455,2 360,283
0.346,1 198,355
0.346,2 360,283
0.3465,1 198,355
0.3465,2 360,283
0.347,1 198,355
0.347,2 360,283
0.3475,1 198,355
0.3475,2 360,283
0.348,1 198,355
0.348,2 360,283
0.3485,1 198,355
0.3485,2 360,283
0.349,1 198,355
0.349,2 360,283
0.3495,1 198,355
0.3495,2 360,283
0.35,1 198,355
0.35,2 360,283
0.3505,1 198,355
0.3505,2 360,283
0.351,1 198,355
0.351,2 360,283
0.3515,1 198,355
0.3515,2 360,283
0.352,1 198,355
0.352,2 360,283
0.3525,1 198,355
0.3525,2 360,283
0.353,1 198,355
0.353,2 360,283
0.3535,1 198,355
0.3535,2 360,283
0.354,1 198,355
0.354,2 360,283
0.3545,1 198,355
0.3545,2 360,283
0.355,1 198,355
0.355,2 360,283
0.3555,1 198,355
0.3555,2 360,283
0.356,1 198,355
0.356,2 360,283
0.3565,1 198,355
0.3565,2 360,283
0.357,1 198,355
0.357,2 360,283
0.3575,1 198,355
0.3575,2 360,283
0.358,1 198,355
0.358,2 360,283
0.3585,1 198,355
0.3585,2 360,283
0.359,1 198,355
0.359,2 360,283
0.3595,1 198,355
0.3595,2 360,283
0.36,1 198,355
0.36,2 360,283
0.3605,1 198,355
0.3605,2 360,283
0.361,1 198,355
0.361,2 360,283
0.3615,1 198,355
0.3615,2 360,283
0.362,1 198,355
0.362,2 360,283
0.3625,1 198,355
0.3625,2 360,283
0.363,1 198,355
0.363,2 360,283
0.3635,1 198,355
0.3635,2 360,283
0.364,1 198,355
0.364,2 360,283
0.3645,1 198,355
0.3645,2 360,283
0.365,1 198,355
0.365,2 360,283
0.3655,1 198,355
0.3655,2 360,283
0.366,1 198,355
0.366,2 360,283
0.3665,1 198,355
0.3665,2 360,283
0.367,1 198,355
0.367,2 360,283
0.3675,1 198,355
0.3675,2 360,283
0.368,1 198,355
0.368,2 360,283
0.3685,1 198,355
0.3685,2 360,283
0.369,1 198,355
0.369,2 360,283
0.3695,1 198,355
0.3695,2 360,283
0.37,1 198,355
0.37,2 360,283
0.3705,1 198,355
0.3705,2 360,283
0.371,1 198,355
0.371,2 360,283
0.3715,1 198,355
0.3715,2 360,283
0.372,1 198,355
0.372,2 360,283
0.3725,1 198,355
0.3725,2 360,283
0.373,1 198,355
0.373,2 360,283
0.3735,1 198,355
0.3735,2 360,283
0.374,1 198,355
0.374,2 360,283
0.3745,1 198,355
0.3745,2 360,283
0.375,1 198,355
0.375,2 360,283
0.3755,1 198,355
0.3755,2 360,283
0.376,1 198,355
0.376,2 360,283
0.3765,1 198,355
0.3765,2 360,283
0.377,1 198,355
0.377,2 360,283
0.3775,1 198,355
0.3775,2 360,283
0.378,1 198,355
0.378,2 360,283
0.3785,1 198,355
0.3785,2 360,283
0.379,1 198,355
0.379,2 360,283
0.3795,1 198,355
0.3795,2 360,283
0.38,1 198,355
0.38,2 360,283
0.3805,1 198,355
0.3805,2 360,283
0.381,1 198,355
0.381,2 360,283
0.3815,1 198,355
0.3815,2 360,283
0.382,1 198,355
0.382,2 360,283
0.3825,1 198,355
0.3825,2 360,283
0.383,1 198,355
0.383,2 360,283
0.3835,1 198,355
0.3835,2 360,283
0.384,1 198,355
0.384,2 360,283
0.3845,1 198,355
0.3845,2 360,283
0.385,1 198,355
0.385,2 360,283
0.3855,1 198,355
0.3855,2 360,283
0.386,1 198,355
0.386,2 360,283
0.3865,1 198,355
0.3865,2 360,283
0.387,1 198,355
0.387,2 360,283
0.3875,1 198,355
0.3875,2 360,283
0.388,1 198,355
0.388,2 360,283
0.3885,1 198,355
0.3885,2 360,283
0.389,1 198,355
0.389,2 360,283
0.3895,1 198,355
0.3895,2 360,283
0.39,1 198,355
0.39,2 360,283
0.3905,1 198,355
0.3905,2 360,283
0.391,1 198,355
0.391,2 360,283
0.3915,1 198,355
0.3915,2 360,283
0.392,1 198,355
0.392,2 360,283
0.3925,1 198,355
0.3925,2 360,283
0.393,1 198,355
0.393,2 360,283
0.3935,1 198,355
0.3935,2 360,283
0.394,1 198,355
0.394,2 360,283
0.3945,1 198,355
0.3945,2 360,283
0.395,1 198,355
0.395,2 360,283
0.3955,1 198,355
0.3955,2 360,283
0.396,1 198,355
0.396,2 360,283
0.3965,1 198,355
0.3965,2 360,283
0.397,1 198,355
0.397,2 360,283
0.3975,1 198,355
0.3975,2 360,283
0.398,1 198,355
0.398,2 360,283
0.3985,1 198,355
0.3985,2 360,283
0.399,1 198,355
0.399,2 360,283
0.3995,1 198,355
0.3995,2 360,283
0.4,1 198,355
0.4,2 360,283
0.4005,1 198,355
0.4005,2 360,283
0.401,1 198,355
0.401,2 360,283
0.4015,1 198,355
0.4015,2 360,283
0.402,1 198,355
0.402,2 360,283
0.4025,1 198,355
0.4025,2 360,283
0.403,1 198,355
0.403,2 360,283
0.4035,1 198,355
0.4035,2 360,283
0.404,1 198,355
0.404,2 360,283
0.4045,1 198,355
0.4045,2 360,283
0.405,1 198,355
0.405,2 360,283
0.4055,1 198,355
0.4055,2 360,283
0.406,1 198,355
0.406,2 360,283
0.4065,1 198,355
0.4065,2 360,283
0.407,1 198,355
0.407,2 360,283
0.4075,1 198,355
0.4075,2 360,283
0.408,1 198,355
0.408,2 360,283
0.4085,1 198,355
0.4085,2 360,283
0.409,1 198,355
0.409,2 360,283
0.4095,1 198,355
0.4095,2 360,283
0.41,1 198,355
0.41,2 360,283
0.4105,1 198,355
0.4105,2 360,283
0.411,1 198,355
0.411,2 360,283
0.4115,1 198,355
0.4115,2 360,283
0.412,1 198,355
0.412,2 360,283
0.4125,1 198,355
0.4125,2 360,283
0.413,1 198,355
0.413,2 360,283
0.4135,1 198,355
0.4135,2 360,283
0.414,1 198,355
0.414,2 360,283
0.4145,1 198,355
0.4145,2 360,283
0.415,1 198,355
0.415,2 360,283
0.4155,1 198,355
0.4155,2 360,283
0.416,1 198,355
0.416,2 360,283
0.4165,1 198,355
0.4165,2 360,283
0.417,1 198,355
0.417,2 360,283
0.4175,1 198,355
0.4175,2 360,283
0.418,1 198,355
0.418,2 360,283
0.4185,1 198,355
0.4185,2 360,283
0.419,1 198,355
0.419,2 360,283
0.4195,1 198,355
0.4195,2 360,283
0.42,1 198,355
0.42,2 360,283
0.4205,1 198,355
0.4205,2 360,283
0.421,1 198,355
0.421,2 360,283
0.4215,1 198,355
0.4215,2 360,283
0.422,1 198,355
0.422,2 360,283
0.4225,1 198,355
0.4225,2 360,283
0.423,1 198,355
0.423,2 360,283
0.4235,1 198,355
0.4235,2 360,283
0.424,1 198,355
0.424,2 360,283
0.4245,1 198,355
0.4245,2 360,283
0.425,1 198,355
0.425,2 360,283
0.4255,1 198,355
0.4255,2 360,283
0.426,1 198,355
0.426,2 360,283
0.4265,1 198,355
0.4265,2 360,283
0.427,1 198,355
0.427,2 360,283
0.4275,1 198,355
0.4275,2 360,283
0.428,1 198,355
0.428,2 360,283
0.4285,1 198,355
0.4285,2 360,283
0.429,1 198,355
0.429,2 360,283
0.4295,1 198,355
0.4295,2 360,283
0.43,1 198,355
0.43,2 360,283
0.4305,1 198,355
0.4305,2 360,283
0.431,1 198,355
0.431,2 360,283
0.4315,1 198,355
0.4315,2 360,283
0.432,1 198,355
0.432,2 360,283
0.4325,1 198,355
0.4325,2 360,283
0.433,1 198,355
0.433,2 360,283
0.4335,1 198,355
0.4335,2 360,283
0.434,1 198,355
0.434,2 360,283
0.4345,1 198,355
0.4345,2 360,283
0.435,1 198,355
0.435,2 360,283
0.4355,1 198,355
0.4355,2 360,283
0.436,1 198,355
0.436,2 360,283
0.4365,1 198,355
0.4365,2 360,283
0.437,1 198,355
0.437,2 360,283
0.4375,1 198,355
0.4375,2 360,283
0.438,1 198,355
0.438,2 360,283
0.4385,1 198,355
0.4385,2 360,283
0.439,1 198,355
0.439,2 360,283
0.4395,1 198,355
0.4395,2 360,283
0.44,1 198,355
0.44,2 360,283
0.4405,1 198,355
0.4405,2 360,283
0.441,1 198,355
0.441,2 360,283
0.4415,1 198,355
0.4415,2 360,283
0.442,1 198,355
0.442,2 360,283
0.4425,1 198,355
0.4425,2 360,283
0.443,1 198,355
0.443,2 360,283
0.4435,1 198,355
0.4435,2 360,283
0.444,1 198,355
0.444,2 360,283
0.4445,1 198,355
0.4445,2 360,283
0.445,1 198,355
0.445,2 360,283
0.4455,1 198,355
0.4455,2 360,283
0.446,1 198,355
0.446,2 360,283
0.4465,1 198,355
0.4465,2 360,283
0.447,1 198,355
0.447,2 360,283
0.4475,1 198,355
0.4475,2 360,283
0.448,1 198,355
0.448,2 360,283
0.4485,1 198,355
0.4485,2 360,283
0.449,1 198,355
0.449,2 360,283
0.4495,1 198,355
0.4495,2 360,283
0.45,1 198,355
0.45,2 360,283
0.4505,1 198,355
0.4505,2 360,283
0.451,1 198,355
0.451,2 360,283
0.4515,1 198,355
0.4515,2 360,283
0.452,1 198,355
0.452,2 360,283
0.4525,1 198,355
0.4525,2 360,283
0.453,1 198,355
0.453,2 360,283
0.4535,1 198,355
0.4535,2 360,283
0.454,1 198,355
0.454,2 360,283
0.4545,1 198,355
0.4545,2 360,283
0.455,1 198,355
0.455,2 360,283
0.4555,1 198,355
0.4555,2 360,283
0.456,1 198,355
0.456,2 360,283
0.4565,1 198,355
0.4565,2 360,283
0.457,1 198,355
0.457,2 360,283
0.4575,1 198,355
0.4575,2 360,283
0.458,1 198,355
0.458,2 360,283
0.4585,1 198,355
0.4585,2 360,283
0.459,1 198,355
0.459,2 360,283
0.4595,1 198,355
0.4595,2 360,283
0.46,1 198,355
0.46,2 360,283
0.4605,1 198,355
0.4605,2 360,283
0.461,1 198,355
0.461,2 360,283
0.4615,1 198,355
0.4615,2 360,283
0.462,1 198,355
0.462,2 360,283
0.4625,1 198,355
0.4625,2 360,283
0.463,1 198,355
0.463,2 360,283
0.4635,1 198,355
0.4635,2 360,283
0.464,1 198,355
0.464,2 360,283
0.4645,1 198,355
0.4645,2 360,283
0.465,1 198,355
0.465,2 360,283
0.4655,1 198,355
0.4655,2 360,283
0.466,1 198,355
0.466,2 360,283
0.4665,1 198,355
0.4665,2 360,283
0.467,1 198,355
0.467,2 360,283
0.4675,1 198,355
0.4675,2 360,283
0.468,1 198,355
0.468,2 360,283
0.4685,1 198,355
0.4685,2 360,283
0.469,1 198,355
0.469,2 360,283
0.4695,1 198,355
0.4695,2 360,283
0.47,1 198,355
0.47,2 360,283
0.4705,1 198,355
0.4705,2 360,283
0.471,1 198,355
0.471,2 360,283
0.4715,1 198,355
0.4715,2 360,283
0.472,1 198,355
0.472,2 360,283
0.4725,1 198,355
0.4725,2 360,283
0.473,1 198,355
0.473,2 360,283
0.4735,1 198,355
0.4735,2 360,283
0.474,1 198,355
0.474,2 360,283
0.4745,1 198,355
0.4745,2 360,283
0.475,1 198,355
0.475,2 360,283
0.4755,1 198,355
0.4755,2 360,283
0.476,1 198,355
0.476,2 360,283
0.4765,1 198,355
0.4765,2 360,283
0.477,1 198,355
0.477,2 360,283
0.4775,1 198,355
0.4775,2 360,283
0.478,1 198,355
0.478,2 360,283
0.4785,1 198,355
0.4785,2 360,283
0.479,1 198,355
0.479,2 360,283
0.4795,1 198,355
0.4795,2 360,283
0.48,1 198,355
0.48,2 360,283
0.4805,1 198,355
0.4805,2 360,283
0.481,1 198,355
0.481,2 360,283
0.4815,1 198,355
0.4815,2 360,283
0.482,1 198,355
0.482,2 360,283
0.4825,1 198,355
0.4825,2 360,283
0.483,1 198,355
0.483,2 360,283
0.4835,1 198,355
0.4835,2 360,283
0.484,1 198,355
0.484,2 360,283
0.4845,1 198,355
0.4845,2 360,283
0.485,1 198,355
0.485,2 360,283
0.4855,1 198,355
0.4855,2 360,283
0.486,1 198,355
0.486,2 360,283
0.4865,1 198,355
0.4865,2 360,283
0.487,1 198,355
0.487,2 360,283
0.4875,1 198,355
0.4875,2 360,283
0.488,1 198,355
0.488,2 360,283
0.4885,1 198,355
0.4885,2 360,283
0.489,1 198,355
0.489,2 360,283
0.4895,1 198,355
0.4895,2 360,283
0.49,1 198,355
0.49,2 360,283
0.4905,1 198,355
0.4905,2 360,283
0.491,1 198,355
0.491,2 360,283
0.4915,1 198,355
0.4915,2 360,283
0.492,1 198,355
0.492,2 360,283
0.4925,1 198,355
0.4925,2 360,283
0.493,1 198,355
0.493,2 360,283
0.4935,1 198,355
0.4935,2 360,283
0.494,1 198,355
0.494,2 360,283
0.4945,1 198,355
0.4945,2 360,283
0.495,1 198,355
0.495,2 360,283
0.4955,1 198,355
0.4955,2 360,283
0.496,1 198,355
0.496,2 360,283
0.4965,1 198,355
0.4965,2 360,283
0.497,1 198,355
0.497,2 360,283
0.4975,1 198,355
0.4975,2 360,283
0.498,1 198,355
0.498,2 360,283
0.4985,1 198,355
0.4985,2 360,283
0.499,1 198,355
0.499,2 360,283
0.4995,1 198,355
0.4995,2 360,283
0.5,1 198,355
0.5,2 360,283
0.5005,1 198,355
0.5005,2 360,283
0.501,1 198,355
0.501,2 360,283
0.5015,1 198,355
0.5015,2 360,283
0.502,1 198,355
0.502,2 360,283
0.5025,1 198,355
0.5025,2 360,283
0.503,1 198,355
0.503,2 360,283
0.5035,1 198,355
0.5035,2 360,283
0.504,1 198,355
0.504,2 360,283
0.5045,1 198,355
0.5045,2 360,283
0.505,1 198,355
0.505,2 360,283
0.5055,1 198,355
0.5055,2 360,283
0.506,1 198,355
0.506,2 360,283
0.5065,1 198,355
0.5065,2 360,283
0.507,1 198,355
0.507,2 360,283
0.5075,1 198,355
0.5075,2 360,283
0.508,1 198,355
0.508,2 360,283
0.5085,1 198,355
0.5085,2 360,283
0.509,1 198,355
0.509,2 360,283
0.5095,1 198,355
0.5095,2 360,283
0.51,1 198,355
0.51,2 360,283
0.5105,1 198,355
0.5105,2 360,283
0.511,1 198,355
0.511,2 360,283
0.5115,1 198,355
0.5115,2 360,283
0.512,1 198,355
0.512,2 360,283
0.5125,1 198,355
0.5125,2 360,283
0.513,1 198,355
0.513,2 360,283
0.5135,1 198,355
0.5135,2 360,283
0.514,1 198,355
0.514,2 360,283
0.5145,1 198,355
0.5145,2 360,283
0.515,1 198,355
0.515,2 360,283
0.5155,1 198,355
0.5155,2 360,283
0.516,1 198,355
0.516,2 360,283
0.5165,1 198,355
0.5165,2 360,283
0.517,1 198,355
0.517,2 360,283
0.5175,1 198,355
0.5175,2 360,283
0.518,1 198,355
0.518,2 360,283
0.5185,1 198,355
0.5185,2 360,283
0.519,1 198,355
0.519,2 360,283
0.5195,1 198,355
0.5195,2 360,283
0.52,1 198,355
0.52,2 360,283
0.5205,1 198,355
0.5205,2 360,283
0.521,1 198,355
0.521,2 360,283
0.5215,1 198,355
0.5215,2 360,283
0.522,1 198,355
0.522,2 360,283
0.5225,1 198,355
0.5225,2 360,283
0.523,1 198,355
0.523,2 360,283
0.5235,1 198,355
0.5235,2 360,283
0.524,1 198,355
0.524,2 360,283
0.5245,1 198,355
0.5245,2 360,283
0.525,1 198,355
0.525,2 360,283
0.5255,1 198,355
0.5255,2 360,283
0.526,1 198,355
0.526,2 360,283
0.5265,1 198,355
0.5265,2 360,283
0.527,1 198,355
0.527,2 360,283
0.5275,1 198,355
0.5275,2 360,283
0.528,1 198,355
0.528,2 360,283
0.5285,1 198,355
0.5285,2 360,283
0.529,1 198,355
0.529,2 360,283
0.5295,1 198,355
0.5295,2 360,283
0.53,1 198,355
0.53,2 360,283
0.5305,1 198,355
0.5305,2 360,283
0.531,1 198,355
0.531,2 360,283
0.5315,1 198,355
0.5315,2 360,283
0.532,1 198,355
0.532,2 360,283
0.5325,1 198,355
0.5325,2 360,283
0.533,1 198,355
0.533,2 360,283
0.5335,1 198,355
0.5335,2 360,283
0.534,1 198,355
0.534,2 360,283
0.5345,1 198,355
0.5345,2 360,283
0.535,1 198,355
0.535,2 360,283
0.5355,1 198,355
0.5355,2 360,283
0.536,1 198,355
0.536,2 360,283
0.5365,1 198,355
0.5365,2 360,283
0.537,1 198,355
0.537,2 360,283
0.5375,1 198,355
0.5375,2 360,283
0.538,1 198,355
0.538,2 360,283
0.5385,1 198,355
0.5385,2 360,283
0.539,1 198,355
0.539,2 360,283
0.5395,1 198,355
0.5395,2 360,283
0.54,1 198,355
0.54,2 360,283
0.5405,1 198,355
0.5405,2 360,283
0.541,1 198,355
0.541,2 360,283
0.5415,1 198,355
0.5415,2 360,283
0.542,1 198,355
0.542,2 360,283
0.5425,1 198,355
0.5425,2 360,283
0.543,1 198,355
0.543,2 360,283
0.5435,1 198,355
0.5435,2 360,283
0.544,1 198,355
0.544,2 360,283
0.5445,1 198,355
0.5445,2 360,283
0.545,1 198,355
0.545,2 360,283
0.5455,1 198,355
0.5455,2 360,283
0.546,1 198,355
0.546,2 360,283
0.5465,1 198,355
0.5465,2 360,283
0.547,1 198,355
0.547,2 360,283
0.5475,1 198,355
0.5475,2 360,283
0.548,1 198,355
0.548,2 360,283
0.5485,1 198,355
0.5485,2 360,283
0.549,1 198,355
0.549,2 360,283
0.5495,1 198,355
0.5495,2 360,283
0.55,1 198,355
0.55,2 360,283
0.5505,1 198,355
0.5505,2 360,283
0.551,1 198,355
0.551,2 360,283
0.5515,1 198,355
0.5515,2 360,283
0.552,1 198,355
0.552,2 360,283
0.5525,1 198,355
0.5525,2 360,283
0.553,1 198,355
0.553,2 360,283
0.5535,1 198,355
0.5535,2 360,283
0.554,1 198,355
0.554,2 360,283
0.5545,1 198,355
0.5545,2 360,283
0.555,1 198,355
0.555,2 360,283
0.5555,1 198,355
0.5555,2 360,283
0.556,1 198,355
0.556,2 360,283
0.5565,1 198,355
0.5565,2 360,283
0.557,1 198,355
0.557,2 360,283
0.5575,1 198,355
0.5575,2 360,283
0.558,1 198,355
0.558,2 360,283
0.5585,1 198,355
0.5585,2 360,283
0.559,1 198,355
0.559,2 360,283
0.5595,1 198,355
0.5595,2 360,283
0.56,1 198,355
0.56,2 360,283
0.5605,1 198,355
0.5605,2 360,283
0.561,1 198,355
0.561,2 360,283
0.5615,1 198,355
0.5615,2 360,283
0.562,1 198,355
0.562,2 360,283
0.5625,1 198,355
0.5625,2 360,283
0.563,1 198,355
0.563,2 360,283
0.5635,1 198,355
0.5635,2 360,283
0.564,1 198,355
0.564,2 360,283
0.5645,1 198,355
0.5645,2 360,283
0.565,1 198,355
0.565,2 360,283
0.5655,1 198,355
0.5655,2 360,283
0.566,1 198,355
0.566,2 360,283
0.5665,1 198,355
0.5665,2 360,283
0.567,1 198,355
0.567,2 360,283
0.5675,1 198,355
0.5675,2 360,283
0.568,1 198,355
0.568,2 360,283
0.5685,1 198,355
0.5685,2 360,283
0.569,1 198,355
0.569,2 360,283
0.5695,1 198,355
0.5695,2 360,283
0.57,1 198,355
0.57,2 360,283
0.5705,1 198,355
0.5705,2 360,283
0.571,1 198,355
0.571,2 360,283
0.5715,1 198,355
0.5715,2 360,283
0.572,1 198,355
0.572,2 360,283
0.5725,1 198,355
0.5725,2 360,283
0.573,1 198,355
0.573,2 360,283
0.5735,1 198,355
0.5735,2 360,283
0.574,1 198,355
0.574,2 360,283
0.5745,1 198,355
0.5745,2 360,283
0.575,1 198,355
0.575,2 360,283
0.5755,1 198,355
0.5755,2 360,283
0.576,1 198,355
0.576,2 360,283
0.5765,1 198,355
0.5765,2 360,283
0.577,1 198,355
0.577,2 360,283
0.5775,1 198,355
0.5775,2 360,283
0.578,1 198,355
0.578,2 360,283
0.5785,1 198,355
0.5785,2 360,283
0.579,1 198,355
0.579,2 360,283
0.5795,1 198,355
0.5795,2 360,283
0.58,1 198,355
0.58,2 360,283
0.5805,1 198,355
0.5805,2 360,283
0.581,1 198,355
0.581,2 360,283
0.5815,1 198,355
0.5815,2 360,283
0.582,1 198,355
0.582,2 360,283
0.5825,1 198,355
0.5825,2 360,283
0.583,1 198,355
0.583,2 360,283
0.5835,1 198,355
0.5835,2 360,283
0.584,1 198,355
0.584,2 360,283
0.5845,1 198,355
0.5845,2 360,283
0.585,1 198,355
0.585,2 360,283
0.5855,1 198,355
0.5855,2 360,283
0.586,1 198,355
0.586,2 360,283
0.5865,1 198,355
0.5865,2 360,283
0.587,1 198,355
0.587,2 360,283
0.5875,1 198,355
0.5875,2 360,283
0.588,1 198,355
0.588,2 360,283
0.5885,1 198,355
0.5885,2 360,283
0.589,1 198,355
0.589,2 360,283
0.5895,1 198,355
0.5895,2 360,283
0.59,1 198,355
0.59,2 360,283
0.5905,1 198,355
0.5905,2 360,283
0.591,1 198,355
0.591,2 360,283
0.5915,1 198,355
0.5915,2 360,283
0.592,1 198,355
0.592,2 360,283
0.5925,1 198,355
0.5925,2 360,283
0.593,1 198,355
0.593,2 360,283
0.5935,1 198,355
0.5935,2 360,283
0.594,1 198,355
0.594,2 360,283
0.5945,1 198,355
0.5945,2 360,283
0.595,1 198,355
0.595,2 360,283
0.5955,1 198,355
0.5955,2 360,283
0.596,1 198,355
0.596,2 360,283
0.5965,1 198,355
0.5965,2 360,283
0.597,1 198,355
0.597,2 360,283
0.5975,1 198,355
0.5975,2 360,283
0.598,1 198,355
0.598,2 360,283
0.5985,1 198,355
0.5985,2 360,283
0.599,1 198,355
0.599,2 360,283
0.5995,1 198,355
0.5995,2 360,283
0.6,1 198,355
0.6,2 360,283
0.6005,1 198,355
0.6005,2 360,283
0.601,1 198,355
0.601,2 360,283
0.6015,1 198,355
0.6015,2 360,283
0.602,1 198,355
0.602,2 360,283
0.6025,1 198,355
0.6025,2 360,283
0.603,1 198,355
0.603,2 360,283
0.6035,1 198,355
0.6035,2 360,283
0.604,1 198,355
0.604,2 360,283
0.6045,1 198,355
0.6045,2 360,283
0.605,1 198,355
0.605,2 360,283
0.6055,1 198,355
0.6055,2 360,283
0.606,1 198,355
0.606,2 360,283
0.6065,1 198,355
0.6065,2 360,283
0.607,1 198,355
0.607,2 360,283
0.6075,1 198,355
0.6075,2 360,283
0.608,1 198,355
0.608,2 360,283
0.6085,1 198,355
0.6085,2 360,283
0.609,1 198,355
0.609,2 360,283
0.6095,1 198,355
0.6095,2 360,283
0.61,1 198,355
0.61,2 360,283
0.6105,1 198,355
0.6105,2 360,283
0.611,1 198,355
0.611,2 360,283
0.6115,1 198,355
0.6115,2 360,283
0.612,1 198,355
0.612,2 360,283
0.6125,1 198,355
0.6125,2 360,283
0.613,1 198,355
0.613,2 360,283
0.6135,1 198,355
0.6135,2 360,283
0.614,1 198,355
0.614,2 360,283
0.6145,1 198,355
0.6145,2 360,283
0.615,1 198,355
0.615,2 360,283
0.6155,1 198,355
0.6155,2 360,283
0.616,1 198,355
0.616,2 360,283
0.6165,1 198,355
0.6165,2 360,283
0.617,1 198,355
0.617,2 360,283
0.6175,1 198,355
0.6175,2 360,283
0.618,1 198,355
0.618,2 360,283
0.6185,1 198,355
0.6185,2 360,283
0.619,1 198,355
0.619,2 360,283
0.6195,1 198,355
0.6195,2 360,283
0.62,1 198,355
0.62,2 360,283
0.6205,1 198,355
0.6205,2 360,283
0.621,1 198,355
0.621,2 360,283
0.6215,1 198,355
0.6215,2 360,283
0.622,1 198,355
0.622,2 360,283
0.6225,1 198,355
0.6225,2 360,283
0.623,1 198,355
0.623,2 360,283
0.6235,1 198,355
0.6235,2 360,283
0.624,1 198,355
0.624,2 360,283
0.6245,1 198,355
0.6245,2 360,283
0.625,1 198,355
0.625,2 360,283
0.6255,1 198,355
0.6255,2 360,283
0.626,1 198,355
0.626,2 360,283
0.6265,1 198,355
0.6265,2 360,283
0.627,1 198,355
0.627,2 360,283
0.6275,1 198,355
0.6275,2 360,283
0.628,1 198,355
0.628,2 360,283
0.6285,1 198,355
0.6285,2 360,283
0.629,1 198,355
0.629,2 360,283
0.6295,1 198,355
0.6295,2 360,283
0.63,1 198,355
0.63,2 360,283
0.6305,1 198,355
0.6305,2 360,283
0.631,1 198,355
0.631,2 360,283
0.6315,1 198,355
0.6315,2 360,283
0.632,1 198,355
0.632,2 360,283
0.6325,1 198,355
0.6325,2 360,283
0.633,1 198,355
0.633,2 360,283
0.6335,1 198,355
0.6335,2 360,283
0.634,1 198,355
0.634,2 360,283
0.6345,1 198,355
0.6345,2 360,283
0.635,1 198,355
0.635,2 360,283
0.6355,1 198,355
0.6355,2 360,283
0.636,1 198,355
0.636,2 360,283
0.6365,1 198,355
0.6365,2 360,283
0.637,1 198,355
0.637,2 360,283
0.6375,1 198,355
0.6375,2 360,283
0.638,1 198,355
0.638,2 360,283
0.6385,1 198,355
0.6385,2 360,283
0.639,1 198,355
0.639,2 360,283
0.6395,1 198,355
0.6395,2 360,283
0.64,1 198,355
0.64,2 360,283
0.6405,1 198,355
0.6405,2 360,283
0.641,1 198,355
0.641,2 360,283
0.6415,1 198,355
0.6415,2 360,283
0.642,1 198,355
0.642,2 360,283
0.6425,1 198,355
0.6425,2 360,283
0.643,1 198,355
0.643,2 360,283
0.6435,1 198,355
0.6435,2 360,283
0.644,1 198,355
0.644,2 360,283
0.6445,1 198,355
0.6445,2 360,283
0.645,1 198,355
0.645,2 360,283
0.6455,1 198,355
0.6455,2 360,283
0.646,1 198,355
0.646,2 360,283
0.6465,1 198,355
0.6465,2 360,283
0.647,1 198,355
0.647,2 360,283
0.6475,1 198,355
0.6475,2 360,283
0.648,1 198,355
0.648,2 360,283
0.6485,1 198,355
0.6485,2 360,283
0.649,1 198,355
0.649,2 360,283
0.6495,1 198,355
0.6495,2 360,283
0.65,1 198,355
0.65,2 360,283
0.6505,1 198,355
0.6505,2 360,283
0.651,1 198,355
0.651,2 360,283
0.6515,1 198,355
0.6515,2 360,283
0.652,1 198,355
0.652,2 360,283
0.6525,1 198,355
0.6525,2 360,283
0.653,1 198,355
0.653,2 360,283
0.6535,1 198,355
0.6535,2 360,283
0.654,1 198,355
0.654,2 360,283
0.6545,1 198,355
0.6545,2 360,283
0.655,1 198,355
0.655,2 360,283
0.6555,1 198,355
0.6555,2 360,283
0.656,1 198,355
0.656,2 360,283
0.6565,1 198,355
0.6565,2 360,283
0.657,1 198,355
0.657,2 360,283
0.6575,1 198,355
0.6575,2 360,283
0.658,1 198,355
0.658,2 360,283
0.6585,1 198,355
0.6585,2 360,283
0.659,1 198,355
0.659,2 360,283
0.6595,1 198,355
0.6595,2 360,283
0.66,1 198,355
0.66,2 360,283
0.6605,1 198,355
0.6605,2 360,283
0.661,1 198,355
0.661,2 360,283
0.6615,1 198,355
0.6615,2 360,283
0.662,1 198,355
0.662,2 360,283
0.6625,1 198,355
0.6625,2 360,283
0.663,1 198,355
0.663,2 360,283
0.6635,1 198,355
0.6635,2 360,283
0.664,1 198,355
0.664,2 360,283
0.6645,1 198,355
0.6645,2 360,283
0.665,1 198,355
0.665,2 360,283
0.6655,1 198,355
0.6655,2 360,283
0.666,1 198,355
0.666,2 360,283
0.6665,1 198,355
0.6665,2 360,283
